uid,capture_date,confirmed
663,2021-01-02,995
663,2021-01-03,995
663,2021-01-04,995
663,2021-01-05,995
663,2021-01-06,1025
663,2021-01-07,1025
663,2021-01-08,1025
663,2021-01-09,1025
663,2021-01-10,1025
663,2021-01-11,1025
663,2021-01-12,1025
663,2021-01-13,1025
663,2021-01-14,1076
663,2021-01-15,1076
663,2021-01-16,1076
663,2021-01-17,1076
663,2021-01-18,1076
663,2021-01-19,1076
663,2021-01-20,1146
663,2021-01-21,1146
663,2021-01-22,1146
663,2021-01-23,1146
663,2021-01-24,1146
663,2021-01-25,1146
663,2021-01-26,1146
663,2021-01-27,1146
663,2021-01-28,1234
663,2021-01-29,1234
663,2021-01-30,1234
663,2021-01-31,1234
663,2021-02-01,1234
663,2021-02-02,1234
663,2021-02-03,1234
663,2021-02-04,1234
663,2021-02-05,1234
663,2021-02-06,1234
663,2021-02-07,1234
663,2021-02-08,1234
663,2021-02-09,1234
663,2021-02-10,1408
663,2021-02-11,1408
663,2021-02-12,1408
663,2021-02-13,1408
663,2021-02-14,1408
663,2021-02-15,1408
663,2021-02-16,1408
663,2021-02-17,1497
663,2021-02-18,1497
663,2021-02-19,1497
663,2021-02-20,1497
663,2021-02-21,1497
663,2021-02-22,1497
663,2021-02-23,1544
663,2021-02-24,1544
663,2021-02-25,1544
663,2021-02-26,1544
663,2021-02-27,1544
663,2021-02-28,1544
663,2021-03-01,1544
663,2021-03-02,1544
663,2021-03-03,1571
663,2021-03-04,1571
663,2021-03-05,1571
663,2021-03-06,1571
663,2021-03-07,1571
663,2021-03-08,1571
663,2021-03-09,1571
663,2021-03-10,1571
663,2021-03-11,1571
663,2021-03-12,1602
663,2021-03-13,1602
663,2021-03-14,1602
663,2021-03-15,1602
663,2021-03-16,1602
663,2021-03-17,1602
663,2021-03-18,1602
663,2021-03-19,1619
663,2021-03-20,1619
663,2021-03-21,1619
663,2021-03-22,1619
663,2021-03-23,1619
663,2021-03-24,1619
663,2021-03-25,1619
663,2021-03-26,1619
663,2021-03-27,1619
663,2021-03-28,1619
663,2021-03-29,1619
663,2021-03-30,1619
663,2021-03-31,1619
663,2021-04-01,1659
663,2021-04-02,1659
663,2021-04-03,1659
663,2021-04-04,1659
663,2021-04-05,1659
663,2021-04-06,1659
663,2021-04-07,1693
663,2021-04-08,1693
663,2021-04-09,1693
663,2021-04-10,1693
663,2021-04-11,1693
663,2021-04-12,1693
663,2021-04-13,1693
663,2021-04-14,1693
876,2020-01-22,0
876,2020-01-23,0
876,2020-01-24,0
876,2020-01-25,0
876,2020-01-26,0
876,2020-01-27,0
876,2020-01-28,0
876,2020-01-29,0
876,2020-01-30,0
876,2020-01-31,0
876,2020-02-01,0
876,2020-02-02,0
876,2020-02-03,0
876,2020-02-04,0
876,2020-02-05,0
876,2020-02-06,0
876,2020-02-07,0
876,2020-02-08,0
876,2020-02-09,0
876,2020-02-10,0
876,2020-02-11,0
876,2020-02-12,0
876,2020-02-13,0
876,2020-02-14,0
876,2020-02-15,0
876,2020-02-16,0
876,2020-02-17,0
876,2020-02-18,0
876,2020-02-19,0
876,2020-02-20,0
876,2020-02-21,0
876,2020-02-22,0
876,2020-02-23,0
876,2020-02-24,0
876,2020-02-25,0
876,2020-02-26,0
876,2020-02-27,0
876,2020-02-28,0
876,2020-02-29,0
876,2020-03-01,0
876,2020-03-02,0
876,2020-03-03,0
876,2020-03-04,0
876,2020-03-05,0
876,2020-03-06,0
876,2020-03-07,0
876,2020-03-08,0
876,2020-03-09,0
876,2020-03-10,0
876,2020-03-11,0
876,2020-03-12,0
876,2020-03-13,0
876,2020-03-14,0
876,2020-03-15,0
876,2020-03-16,0
876,2020-03-17,0
876,2020-03-18,0
876,2020-03-19,0
876,2020-03-20,0
876,2020-03-21,0
876,2020-03-22,0
876,2020-03-23,0
876,2020-03-24,0
876,2020-03-25,0
876,2020-03-26,0
876,2020-03-27,0
876,2020-03-28,0
876,2020-03-29,0
876,2020-03-30,0
876,2020-03-31,0
876,2020-04-01,0
876,2020-04-02,0
876,2020-04-03,0
876,2020-04-04,0
876,2020-04-05,0
876,2020-04-06,0
876,2020-04-07,0
876,2020-04-08,0
876,2020-04-09,0
876,2020-04-10,0
876,2020-04-11,0
876,2020-04-12,0
876,2020-04-13,0
876,2020-04-14,0
876,2020-04-15,0
876,2020-04-16,0
876,2020-04-17,0
876,2020-04-18,0
876,2020-04-19,0
876,2020-04-20,0
876,2020-04-21,0
876,2020-04-22,0
876,2020-04-23,0
876,2020-04-24,0
876,2020-04-25,0
876,2020-04-26,0
876,2020-04-27,0
876,2020-04-28,0
876,2020-04-29,0
876,2020-04-30,0
876,2020-05-01,0
876,2020-05-02,0
876,2020-05-03,0
876,2020-05-04,0
876,2020-05-05,0
876,2020-05-06,0
876,2020-05-07,0
876,2020-05-08,0
876,2020-05-09,0
876,2020-05-10,0
876,2020-05-11,0
876,2020-05-12,0
876,2020-05-13,0
876,2020-05-14,0
876,2020-05-15,0
876,2020-05-16,0
876,2020-05-17,0
876,2020-05-18,0
876,2020-05-19,0
876,2020-05-20,0
876,2020-05-21,0
876,2020-05-22,0
876,2020-05-23,0
876,2020-05-24,0
876,2020-05-25,0
876,2020-05-26,0
876,2020-05-27,0
876,2020-05-28,0
876,2020-05-29,0
876,2020-05-30,0
876,2020-05-31,0
876,2020-06-01,0
876,2020-06-02,0
876,2020-06-03,0
876,2020-06-04,0
876,2020-06-05,0
876,2020-06-06,0
876,2020-06-07,0
876,2020-06-08,0
876,2020-06-09,0
876,2020-06-10,0
876,2020-06-11,0
876,2020-06-12,0
876,2020-06-13,0
876,2020-06-14,0
876,2020-06-15,0
876,2020-06-16,0
876,2020-06-17,0
876,2020-06-18,0
876,2020-06-19,0
876,2020-06-20,0
876,2020-06-21,0
876,2020-06-22,0
876,2020-06-23,0
876,2020-06-24,0
876,2020-06-25,0
876,2020-06-26,0
876,2020-06-27,0
876,2020-06-28,0
876,2020-06-29,0
876,2020-06-30,0
876,2020-07-01,0
876,2020-07-02,0
876,2020-07-03,0
876,2020-07-04,0
876,2020-07-05,0
876,2020-07-06,0
876,2020-07-07,0
876,2020-07-08,0
876,2020-07-09,0
876,2020-07-10,0
876,2020-07-11,0
876,2020-07-12,0
876,2020-07-13,0
876,2020-07-14,0
876,2020-07-15,0
876,2020-07-16,0
876,2020-07-17,0
876,2020-07-18,0
876,2020-07-19,0
876,2020-07-20,0
876,2020-07-21,0
876,2020-07-22,0
876,2020-07-23,0
876,2020-07-24,0
876,2020-07-25,0
876,2020-07-26,0
876,2020-07-27,0
876,2020-07-28,0
876,2020-07-29,0
876,2020-07-30,0
876,2020-07-31,0
876,2020-08-01,0
876,2020-08-02,0
876,2020-08-03,0
876,2020-08-04,0
876,2020-08-05,0
876,2020-08-06,0
876,2020-08-07,0
876,2020-08-08,0
876,2020-08-09,0
876,2020-08-10,0
876,2020-08-11,0
876,2020-08-12,0
876,2020-08-13,0
876,2020-08-14,0
876,2020-08-15,0
876,2020-08-16,0
876,2020-08-17,0
876,2020-08-18,0
876,2020-08-19,0
876,2020-08-20,0
876,2020-08-21,0
876,2020-08-22,0
876,2020-08-23,0
876,2020-08-24,0
876,2020-08-25,0
876,2020-08-26,0
876,2020-08-27,0
876,2020-08-28,0
876,2020-08-29,0
876,2020-08-30,0
876,2020-08-31,0
876,2020-09-01,0
876,2020-09-02,0
876,2020-09-03,0
876,2020-09-04,0
876,2020-09-05,0
876,2020-09-06,0
876,2020-09-07,0
876,2020-09-08,0
876,2020-09-09,0
876,2020-09-10,0
876,2020-09-11,0
876,2020-09-12,0
876,2020-09-13,0
876,2020-09-14,0
876,2020-09-15,0
876,2020-09-16,0
876,2020-09-17,0
876,2020-09-18,0
876,2020-09-19,0
876,2020-09-20,0
876,2020-09-21,0
876,2020-09-22,0
876,2020-09-23,0
876,2020-09-24,0
876,2020-09-25,0
876,2020-09-26,0
876,2020-09-27,0
876,2020-09-28,0
876,2020-09-29,0
876,2020-09-30,0
876,2020-10-01,0
876,2020-10-02,0
876,2020-10-03,0
876,2020-10-04,0
876,2020-10-05,0
876,2020-10-06,0
876,2020-10-07,0
876,2020-10-08,0
876,2020-10-09,0
876,2020-10-10,0
876,2020-10-11,0
876,2020-10-12,0
876,2020-10-13,0
876,2020-10-14,0
876,2020-10-15,0
876,2020-10-16,0
876,2020-10-17,0
876,2020-10-18,0
876,2020-10-19,0
876,2020-10-20,0
876,2020-10-21,0
876,2020-10-22,0
876,2020-10-23,0
876,2020-10-24,0
876,2020-10-25,0
876,2020-10-26,0
876,2020-10-27,0
876,2020-10-28,0
876,2020-10-29,0
876,2020-10-30,0
876,2020-10-31,0
876,2020-11-01,0
876,2020-11-02,0
876,2020-11-03,0
876,2020-11-04,0
876,2020-11-05,0
876,2020-11-06,0
876,2020-11-07,0
876,2020-11-08,0
876,2020-11-09,0
876,2020-11-10,0
876,2020-11-11,0
876,2020-11-12,0
876,2020-11-13,0
876,2020-11-14,0
876,2020-11-15,0
876,2020-11-16,0
876,2020-11-17,0
876,2020-11-18,0
876,2020-11-19,0
876,2020-11-20,0
876,2020-11-21,0
876,2020-11-22,0
876,2020-11-23,0
876,2020-11-24,0
876,2020-11-25,0
876,2020-11-26,0
876,2020-11-27,0
876,2020-11-28,0
876,2020-11-29,0
876,2020-11-30,0
876,2020-12-01,0
876,2020-12-02,0
876,2020-12-03,0
876,2020-12-04,0
876,2020-12-05,0
876,2020-12-06,0
876,2020-12-07,0
876,2020-12-08,0
876,2020-12-09,0
876,2020-12-10,0
876,2020-12-11,0
876,2020-12-12,0
876,2020-12-13,0
876,2020-12-14,0
876,2020-12-15,0
876,2020-12-16,0
876,2020-12-17,0
876,2020-12-18,0
876,2020-12-19,0
876,2020-12-20,0
876,2020-12-21,0
876,2020-12-22,0
876,2020-12-23,0
876,2020-12-24,0
876,2020-12-25,0
876,2020-12-26,0
876,2020-12-27,0
876,2020-12-28,0
876,2020-12-29,0
876,2020-12-30,0
876,2020-12-31,0
876,2021-01-01,0
876,2021-01-02,0
876,2021-01-03,4
876,2021-01-04,4
876,2021-01-05,4
876,2021-01-06,4
876,2021-01-07,4
876,2021-01-08,4
876,2021-01-09,4
876,2021-01-10,4
876,2021-01-11,4
876,2021-01-12,4
876,2021-01-13,4
876,2021-01-14,4
876,2021-01-15,4
876,2021-01-16,4
876,2021-01-17,4
876,2021-01-18,4
876,2021-01-19,4
876,2021-01-20,4
876,2021-01-21,4
876,2021-01-22,4
876,2021-01-23,4
876,2021-01-24,4
876,2021-01-25,4
876,2021-01-26,5
876,2021-01-27,5
876,2021-01-28,5
876,2021-01-29,5
876,2021-01-30,5
876,2021-01-31,5
876,2021-02-01,5
876,2021-02-02,5
876,2021-02-03,5
876,2021-02-04,5
876,2021-02-05,5
876,2021-02-06,5
876,2021-02-07,5
876,2021-02-08,9
876,2021-02-09,9
876,2021-02-10,9
876,2021-02-11,9
876,2021-02-12,9
876,2021-02-13,9
876,2021-02-14,9
876,2021-02-15,9
876,2021-02-16,9
876,2021-02-17,9
876,2021-02-18,9
876,2021-02-19,9
876,2021-02-20,9
876,2021-02-21,9
876,2021-02-22,9
876,2021-02-23,9
876,2021-02-24,9
876,2021-02-25,9
876,2021-02-26,9
876,2021-02-27,9
876,2021-02-28,9
876,2021-03-01,9
876,2021-03-02,9
876,2021-03-03,9
876,2021-03-04,9
876,2021-03-05,9
876,2021-03-06,9
876,2021-03-07,10
876,2021-03-08,19
876,2021-03-09,19
876,2021-03-10,48
876,2021-03-11,129
876,2021-03-12,146
876,2021-03-13,176
876,2021-03-14,178
876,2021-03-15,186
876,2021-03-16,233
876,2021-03-17,261
876,2021-03-18,276
876,2021-03-19,291
876,2021-03-20,302
876,2021-03-21,308
876,2021-03-22,318
876,2021-03-23,329
876,2021-03-24,341
876,2021-03-25,352
876,2021-03-26,352
876,2021-03-27,367
876,2021-03-28,374
876,2021-03-29,385
876,2021-03-30,392
876,2021-03-31,403
876,2021-04-01,409
876,2021-04-02,410
876,2021-04-03,416
876,2021-04-04,416
876,2021-04-05,420
876,2021-04-06,422
876,2021-04-07,423
876,2021-04-08,429
876,2021-04-09,430
876,2021-04-10,432
876,2021-04-11,432
876,2021-04-12,437
876,2021-04-13,437
876,2021-04-14,437
250,2020-01-22,0
250,2020-01-23,0
250,2020-01-24,2
250,2020-01-25,3
250,2020-01-26,3
250,2020-01-27,3
250,2020-01-28,4
250,2020-01-29,5
250,2020-01-30,5
250,2020-01-31,5
250,2020-02-01,6
250,2020-02-02,6
250,2020-02-03,6
250,2020-02-04,6
250,2020-02-05,6
250,2020-02-06,6
250,2020-02-07,6
250,2020-02-08,11
250,2020-02-09,11
250,2020-02-10,11
250,2020-02-11,11
250,2020-02-12,11
250,2020-02-13,11
250,2020-02-14,11
250,2020-02-15,12
250,2020-02-16,12
250,2020-02-17,12
250,2020-02-18,12
250,2020-02-19,12
250,2020-02-20,12
250,2020-02-21,12
250,2020-02-22,12
250,2020-02-23,12
250,2020-02-24,12
250,2020-02-25,14
250,2020-02-26,18
250,2020-02-27,38
250,2020-02-28,57
250,2020-02-29,100
250,2020-03-01,130
250,2020-03-02,191
250,2020-03-03,212
250,2020-03-04,285
250,2020-03-05,423
250,2020-03-06,613
250,2020-03-07,938
250,2020-03-08,1115
250,2020-03-09,1401
250,2020-03-10,1773
250,2020-03-11,2281
250,2020-03-12,2281
250,2020-03-13,3661
250,2020-03-14,4469
250,2020-03-15,4499
250,2020-03-16,6633
250,2020-03-17,7652
250,2020-03-18,9043
250,2020-03-19,10871
250,2020-03-20,12612
250,2020-03-21,14282
250,2020-03-22,16533
250,2020-03-23,19856
250,2020-03-24,22054
250,2020-03-25,24967
250,2020-03-26,28856
250,2020-03-27,32609
250,2020-03-28,37162
250,2020-03-29,39761
250,2020-03-30,44029
250,2020-03-31,51579
250,2020-04-01,56362
250,2020-04-02,58404
250,2020-04-03,63588
250,2020-04-04,46483
250,2020-04-05,47299
250,2020-04-06,49934
250,2020-04-07,46400
250,2020-04-08,50242
250,2020-04-09,54003
250,2020-04-10,55538
250,2020-04-11,56972
250,2020-04-12,107712
250,2020-04-13,110836
250,2020-04-14,128272
250,2020-04-15,131476
250,2020-04-16,144035
250,2020-04-17,145896
250,2020-04-18,149683
250,2020-04-19,150752
250,2020-04-20,153197
250,2020-04-21,155821
250,2020-04-22,157603
250,2020-04-23,155881
250,2020-04-24,158653
250,2020-04-25,160295
250,2020-04-26,160907
250,2020-04-27,164592
250,2020-04-28,167650
250,2020-04-29,166193
250,2020-04-30,167326
250,2020-05-01,167846
250,2020-05-02,168637
250,2020-05-03,168887
250,2020-05-04,169405
250,2020-05-05,170467
250,2020-05-06,174596
250,2020-05-07,175218
250,2020-05-08,175743
250,2020-05-09,176132
250,2020-05-10,176338
250,2020-05-11,176651
250,2020-05-12,177330
250,2020-05-13,177790
250,2020-05-14,178353
250,2020-05-15,178837
250,2020-05-16,179140
250,2020-05-17,179250
250,2020-05-18,179650
250,2020-05-19,180143
250,2020-05-20,180499
250,2020-05-21,180752
250,2020-05-22,181444
250,2020-05-23,181969
250,2020-05-24,181410
250,2020-05-25,181684
250,2020-05-26,181880
250,2020-05-27,182018
250,2020-05-28,185300
250,2020-05-29,185842
250,2020-05-30,187608
250,2020-05-31,187817
250,2020-06-01,187986
250,2020-06-02,187265
250,2020-06-03,184015
250,2020-06-04,188286
250,2020-06-05,188808
250,2020-06-06,189330
250,2020-06-07,189621
250,2020-06-08,189782
250,2020-06-09,190266
250,2020-06-10,190743
250,2020-06-11,191040
250,2020-06-12,191679
250,2020-06-13,192043
250,2020-06-14,192317
250,2020-06-15,192369
250,2020-06-16,192915
250,2020-06-17,193256
250,2020-06-18,193576
250,2020-06-19,194121
250,2020-06-20,194535
250,2020-06-21,194599
250,2020-06-22,194693
250,2020-06-23,195256
250,2020-06-24,195256
250,2020-06-25,195256
250,2020-06-26,196267
250,2020-06-27,196521
250,2020-06-28,196111
250,2020-06-29,196390
250,2020-06-30,196554
250,2020-07-01,197238
250,2020-07-02,197591
250,2020-07-03,197994
250,2020-07-04,197994
250,2020-07-05,197994
250,2020-07-06,198850
250,2020-07-07,199170
250,2020-07-08,199699
250,2020-07-09,200027
250,2020-07-10,200569
250,2020-07-11,200569
250,2020-07-12,200569
250,2020-07-13,201755
250,2020-07-14,201755
250,2020-07-15,202383
250,2020-07-16,202819
250,2020-07-17,203516
250,2020-07-18,203516
250,2020-07-19,203516
250,2020-07-20,205308
250,2020-07-21,205773
250,2020-07-22,206641
250,2020-07-23,207650
250,2020-07-24,208553
250,2020-07-25,208553
250,2020-07-26,208553
250,2020-07-27,210821
250,2020-07-28,211337
250,2020-07-29,212676
250,2020-07-30,213927
250,2020-07-31,215135
250,2020-08-01,215135
250,2020-08-02,215135
250,2020-08-03,218351
250,2020-08-04,219253
250,2020-08-05,220874
250,2020-08-06,222398
250,2020-08-07,224602
250,2020-08-08,224602
250,2020-08-09,224602
250,2020-08-10,229203
250,2020-08-11,230540
250,2020-08-12,232966
250,2020-08-13,235540
250,2020-08-14,238240
250,2020-08-15,241371
250,2020-08-16,244335
250,2020-08-17,244761
250,2020-08-18,246821
250,2020-08-19,250539
250,2020-08-20,255214
250,2020-08-21,259717
250,2020-08-22,263129
250,2020-08-23,267589
250,2020-08-24,269452
250,2020-08-25,272643
250,2020-08-26,272643
250,2020-08-27,283698
250,2020-08-28,290929
250,2020-08-29,296265
250,2020-08-30,301554
250,2020-08-31,304349
250,2020-09-01,309247
250,2020-09-02,316047
250,2020-09-03,322935
250,2020-09-04,331578
250,2020-09-05,340013
250,2020-09-06,346921
250,2020-09-07,351017
250,2020-09-08,357473
250,2020-09-09,365025
250,2020-09-10,374586
250,2020-09-11,383854
250,2020-09-12,394270
250,2020-09-13,400533
250,2020-09-14,406609
250,2020-09-15,414196
250,2020-09-16,423924
250,2020-09-17,433871
250,2020-09-18,446961
250,2020-09-19,460328
250,2020-09-20,470864
250,2020-09-21,476162
250,2020-09-22,485929
250,2020-09-23,497914
250,2020-09-24,513732
250,2020-09-25,529501
250,2020-09-26,543688
250,2020-09-27,554304
250,2020-09-28,558374
250,2020-09-29,566196
250,2020-09-30,578769
250,2020-10-01,591783
250,2020-10-02,603920
250,2020-10-03,620330
250,2020-10-04,632834
250,2020-10-05,637918
250,2020-10-06,648116
250,2020-10-07,666849
250,2020-10-08,684164
250,2020-10-09,704478
250,2020-10-10,731155
250,2020-10-11,747092
250,2020-10-12,755597
250,2020-10-13,768380
250,2020-10-14,790959
250,2020-10-15,820685
250,2020-10-16,845740
250,2020-10-17,877840
250,2020-10-18,907677
250,2020-10-19,920916
250,2020-10-20,941085
250,2020-10-21,967717
250,2020-10-22,1008483
250,2020-10-23,1050468
250,2020-10-24,1095708
250,2020-10-25,1102262
250,2020-10-26,1174279
250,2020-10-27,1207430
250,2020-10-28,1243855
250,2020-10-29,1290446
250,2020-10-30,1339640
250,2020-10-31,1374691
250,2020-11-01,1420870
250,2020-11-02,1525184
250,2020-11-03,1597139
250,2020-11-04,1549838
250,2020-11-05,1607147
250,2020-11-06,1667604
250,2020-11-07,1754202
250,2020-11-08,1792764
250,2020-11-09,1812919
250,2020-11-10,1834515
250,2020-11-11,1870380
250,2020-11-12,1902644
250,2020-11-13,1926314
250,2020-11-14,1958235
250,2020-11-15,1985427
250,2020-11-16,1994728
250,2020-11-17,2039938
250,2020-11-18,2068297
250,2020-11-19,2088784
250,2020-11-20,2111646
250,2020-11-21,2129287
250,2020-11-22,2142417
250,2020-11-23,2146869
250,2020-11-24,2155722
250,2020-11-25,2171967
250,2020-11-26,2184846
250,2020-11-27,2197283
250,2020-11-28,2209739
250,2020-11-29,2219502
250,2020-11-30,2223393
250,2020-12-01,2231344
250,2020-12-02,2245324
250,2020-12-03,2257894
250,2020-12-04,2269080
250,2020-12-05,2281889
250,2020-12-06,2292838
250,2020-12-07,2296249
250,2020-12-08,2309760
250,2020-12-09,2324300
250,2020-12-10,2337594
250,2020-12-11,2350923
250,2020-12-12,2364740
250,2020-12-13,2376228
250,2020-12-14,2379291
250,2020-12-15,2390419
250,2020-12-16,2407983
250,2020-12-17,2426063
250,2020-12-18,2441737
250,2020-12-19,2458839
250,2020-12-20,2471458
250,2020-12-21,2477255
250,2020-12-22,2488889
250,2020-12-23,2503693
250,2020-12-24,2525234
250,2020-12-25,2545358
250,2020-12-26,2548388
250,2020-12-27,2556621
250,2020-12-28,2559575
250,2020-12-29,2570767
250,2020-12-30,2597124
250,2020-12-31,2616902
250,2021-01-01,2636045
250,2021-01-02,2639404
250,2021-01-03,2651893
250,2021-01-04,2655915
250,2021-01-05,2676195
250,2021-01-06,2701215
250,2021-01-07,2722728
250,2021-01-08,2742349
250,2021-01-09,2762120
250,2021-01-10,2777921
250,2021-01-11,2781503
250,2021-01-12,2800770
250,2021-01-13,2824473
250,2021-01-14,2845701
250,2021-01-15,2866413
250,2021-01-16,2887532
250,2021-01-17,2903975
250,2021-01-18,2907711
250,2021-01-19,2931050
250,2021-01-20,2957547
250,2021-01-21,2979915
250,2021-01-22,3002910
250,2021-01-23,3026320
250,2021-01-24,3044358
250,2021-01-25,3048598
250,2021-01-26,3070458
250,2021-01-27,3097374
250,2021-01-28,3120634
250,2021-01-29,3143417
250,2021-01-30,3167274
250,2021-01-31,3186354
250,2021-02-01,3190701
250,2021-02-02,3213360
250,2021-02-03,3239256
250,2021-02-04,3238798
250,2021-02-05,3284085
250,2021-02-06,3303273
250,2021-02-07,3322988
250,2021-02-08,3327305
250,2021-02-09,3345558
250,2021-02-10,3370645
250,2021-02-11,3390952
250,2021-02-12,3410996
250,2021-02-13,3431805
250,2021-02-14,3447518
250,2021-02-15,3451894
250,2021-02-16,3471268
250,2021-02-17,3495775
250,2021-02-18,3517177
250,2021-02-19,3541282
250,2021-02-20,3562707
250,2021-02-21,3584326
250,2021-02-22,3588972
250,2021-02-23,3608271
250,2021-02-24,3639501
250,2021-02-25,3664050
250,2021-02-26,3689034
250,2021-02-27,3712474
250,2021-02-28,3732426
250,2021-03-01,3736390
250,2021-03-02,3759247
250,2021-03-03,3785326
250,2021-03-04,3810605
250,2021-03-05,3833572
250,2021-03-06,3856182
250,2021-03-07,3878007
250,2021-03-08,3883334
250,2021-03-09,3906363
250,2021-03-10,3935990
250,2021-03-11,3963156
250,2021-03-12,3988194
250,2021-03-13,4017844
250,2021-03-14,4043769
250,2021-03-15,4050010
250,2021-03-16,4080012
250,2021-03-17,4117650
250,2021-03-18,4152604
250,2021-03-19,4187630
250,2021-03-20,4222935
250,2021-03-21,4252919
250,2021-03-22,4268711
250,2021-03-23,4283389
250,2021-03-24,4347614
250,2021-03-25,4393255
250,2021-03-26,4434884
250,2021-03-27,4477503
250,2021-03-28,4513685
250,2021-03-29,4522779
250,2021-03-30,4553481
250,2021-03-31,4611392
250,2021-04-01,4661841
250,2021-04-02,4708648
250,2021-04-03,4707488
250,2021-04-04,4788117
250,2021-04-05,4799078
250,2021-04-06,4807123
250,2021-04-07,4807123
250,2021-04-08,4903965
250,2021-04-09,4903965
250,2021-04-10,4903965
250,2021-04-11,5021865
250,2021-04-12,5030401
250,2021-04-13,5068534
250,2021-04-14,5111882
266,2020-01-22,0
266,2020-01-23,0
266,2020-01-24,0
266,2020-01-25,0
266,2020-01-26,0
266,2020-01-27,0
266,2020-01-28,0
266,2020-01-29,0
266,2020-01-30,0
266,2020-01-31,0
266,2020-02-01,0
266,2020-02-02,0
266,2020-02-03,0
266,2020-02-04,0
266,2020-02-05,0
266,2020-02-06,0
266,2020-02-07,0
266,2020-02-08,0
266,2020-02-09,0
266,2020-02-10,0
266,2020-02-11,0
266,2020-02-12,0
266,2020-02-13,0
266,2020-02-14,0
266,2020-02-15,0
266,2020-02-16,0
266,2020-02-17,0
266,2020-02-18,0
266,2020-02-19,0
266,2020-02-20,0
266,2020-02-21,0
266,2020-02-22,0
266,2020-02-23,0
266,2020-02-24,0
266,2020-02-25,0
266,2020-02-26,0
266,2020-02-27,0
266,2020-02-28,0
266,2020-02-29,0
266,2020-03-01,0
266,2020-03-02,0
266,2020-03-03,0
266,2020-03-04,0
266,2020-03-05,0
266,2020-03-06,0
266,2020-03-07,0
266,2020-03-08,0
266,2020-03-09,0
266,2020-03-10,0
266,2020-03-11,0
266,2020-03-12,0
266,2020-03-13,0
266,2020-03-14,1
266,2020-03-15,1
266,2020-03-16,1
266,2020-03-17,1
266,2020-03-18,1
266,2020-03-19,1
266,2020-03-20,3
266,2020-03-21,4
266,2020-03-22,5
266,2020-03-23,5
266,2020-03-24,6
266,2020-03-25,6
266,2020-03-26,7
266,2020-03-27,7
266,2020-03-28,7
266,2020-03-29,7
266,2020-03-30,7
266,2020-03-31,16
266,2020-04-01,18
266,2020-04-02,21
266,2020-04-03,21
266,2020-04-04,21
266,2020-04-05,21
266,2020-04-06,24
266,2020-04-07,30
266,2020-04-08,34
266,2020-04-09,44
266,2020-04-10,44
266,2020-04-11,46
266,2020-04-12,49
266,2020-04-13,57
266,2020-04-14,57
266,2020-04-15,80
266,2020-04-16,80
266,2020-04-17,108
266,2020-04-18,108
266,2020-04-19,109
266,2020-04-20,120
266,2020-04-21,156
266,2020-04-22,166
266,2020-04-23,167
266,2020-04-24,172
266,2020-04-25,176
266,2020-04-26,176
266,2020-04-27,211
266,2020-04-28,238
266,2020-04-29,276
266,2020-04-30,276
266,2020-05-01,276
266,2020-05-02,335
266,2020-05-03,335
266,2020-05-04,367
266,2020-05-05,397
266,2020-05-06,397
266,2020-05-07,504
266,2020-05-08,620
266,2020-05-09,661
266,2020-05-10,661
266,2020-05-11,802
266,2020-05-12,863
266,2020-05-13,1004
266,2020-05-14,1104
266,2020-05-15,1209
266,2020-05-16,1320
266,2020-05-17,1320
266,2020-05-18,1432
266,2020-05-19,1502
266,2020-05-20,1567
266,2020-05-21,1567
266,2020-05-22,1728
266,2020-05-23,1934
266,2020-05-24,1934
266,2020-05-25,2135
266,2020-05-26,2238
266,2020-05-27,2319
266,2020-05-28,2431
266,2020-05-29,2613
266,2020-05-30,2655
266,2020-05-31,2655
266,2020-06-01,2655
266,2020-06-02,2803
266,2020-06-03,2902
266,2020-06-04,2955
266,2020-06-05,3101
266,2020-06-06,3101
266,2020-06-07,3101
266,2020-06-08,3101
266,2020-06-09,3247
266,2020-06-10,3375
266,2020-06-11,3463
266,2020-06-12,3463
266,2020-06-13,3463
266,2020-06-14,3463
266,2020-06-15,4033
266,2020-06-16,4114
266,2020-06-17,4229
266,2020-06-18,4340
266,2020-06-19,4428
266,2020-06-20,4428
266,2020-06-21,4428
266,2020-06-22,4739
266,2020-06-23,4849
266,2020-06-24,4956
266,2020-06-25,5087
266,2020-06-26,5209
266,2020-06-27,5209
266,2020-06-28,5209
266,2020-06-29,5394
266,2020-06-30,5394
266,2020-07-01,5513
266,2020-07-02,5513
266,2020-07-03,5620
266,2020-07-04,5620
266,2020-07-05,5620
266,2020-07-06,5743
266,2020-07-07,5743
266,2020-07-08,5871
266,2020-07-09,5871
266,2020-07-10,5942
266,2020-07-11,5942
266,2020-07-12,5942
266,2020-07-13,6026
266,2020-07-14,6026
266,2020-07-15,6121
266,2020-07-16,6121
266,2020-07-17,6315
266,2020-07-18,6315
266,2020-07-19,6315
266,2020-07-20,6433
266,2020-07-21,6433
266,2020-07-22,6588
266,2020-07-23,6588
266,2020-07-24,6984
266,2020-07-25,6984
266,2020-07-26,6984
266,2020-07-27,7189
266,2020-07-28,7189
266,2020-07-29,7352
266,2020-07-30,7352
266,2020-07-31,7352
266,2020-08-01,7531
266,2020-08-02,7531
266,2020-08-03,7646
266,2020-08-04,7646
266,2020-08-05,7787
266,2020-08-06,7787
266,2020-08-07,7923
266,2020-08-08,7923
